timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1645041332805,91,/user_info_3,200,OK,Thread Group 1-18,text,true,,266,247,31,31,http://162.55.220.72:5005/user_info_3,91,0,45
1645041332806,93,/get_method,200,OK,Thread Group 1-27,text,true,,162,149,31,31,http://162.55.220.72:5005/get_method?name=Nikita&age=26,93,0,45
1645041332810,91,/user_info_2,200,OK,Thread Group 1-23,text,true,,396,247,31,31,http://162.55.220.72:5005/user_info_2,91,0,43
1645041332808,95,/object_info_1,200,OK,Thread Group 1-14,text,true,,212,162,32,32,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,95,0,46
1645041332822,92,/get_method,200,OK,Thread Group 1-28,text,true,,162,149,32,32,http://162.55.220.72:5005/get_method?name=Nikita&age=26,92,0,42
1645041332825,93,/user_info_3,200,OK,Thread Group 1-19,text,true,,266,247,32,32,http://162.55.220.72:5005/user_info_3,93,0,41
1645041332824,97,/object_info_4,200,OK,Thread Group 1-1,text,true,,208,165,32,32,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,97,0,43
1645041332829,93,/object_info_3,200,OK,Thread Group 1-6,text,true,,338,166,32,32,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,93,0,42
1645041332831,92,/object_info_2,200,OK,Thread Group 1-10,text,true,,396,165,33,33,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,92,0,44
1645041332830,96,/object_info_1,200,OK,Thread Group 1-15,text,true,,212,162,33,33,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,96,0,46
1645041332836,93,/user_info_3,200,OK,Thread Group 1-20,text,true,,266,247,33,33,http://162.55.220.72:5005/user_info_3,93,0,41
1645041332833,98,/user_info_2,200,OK,Thread Group 1-24,text,true,,396,247,33,33,http://162.55.220.72:5005/user_info_2,98,0,44
1645041332845,90,/object_info_3,200,OK,Thread Group 1-7,text,true,,338,166,33,33,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,90,0,40
1645041332845,91,/get_method,200,OK,Thread Group 1-29,text,true,,162,149,33,33,http://162.55.220.72:5005/get_method?name=Nikita&age=26,91,0,41
1645041332847,90,/object_info_4,200,OK,Thread Group 1-2,text,true,,208,165,33,33,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,90,0,42
1645041332848,90,/object_info_2,200,OK,Thread Group 1-11,text,true,,396,165,33,33,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,90,0,41
1645041332849,91,/user_info_2,200,OK,Thread Group 1-25,text,true,,396,247,33,33,http://162.55.220.72:5005/user_info_2,91,0,42
1645041332855,91,/object_info_1,200,OK,Thread Group 1-16,text,true,,212,162,34,34,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,91,0,42
1645041332855,95,/object_info_4,200,OK,Thread Group 1-3,text,true,,208,165,34,34,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,95,0,43
1645041332862,88,/get_method,200,OK,Thread Group 1-30,text,true,,162,149,34,34,http://162.55.220.72:5005/get_method?name=Nikita&age=26,88,0,42
1645041332866,91,/user_info_3,200,OK,Thread Group 1-21,text,true,,266,247,34,34,http://162.55.220.72:5005/user_info_3,91,0,44
1645041332870,89,/object_info_2,200,OK,Thread Group 1-12,text,true,,396,165,34,34,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,89,0,42
1645041332871,92,/object_info_4,200,OK,Thread Group 1-4,text,true,,208,165,34,34,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,92,0,43
1645041332872,94,/object_info_3,200,OK,Thread Group 1-8,text,true,,338,166,35,35,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,94,0,43
1645041332876,92,/user_info_2,200,OK,Thread Group 1-26,text,true,,396,247,35,35,http://162.55.220.72:5005/user_info_2,92,0,43
1645041332879,95,/object_info_2,200,OK,Thread Group 1-13,text,true,,396,165,35,35,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,95,0,45
1645041332878,105,/object_info_1,200,OK,Thread Group 1-17,text,true,,212,162,36,36,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,105,0,47
1645041332882,102,/get_method,200,OK,Thread Group 1-31,text,true,,162,149,36,36,http://162.55.220.72:5005/get_method?name=Nikita&age=26,102,0,44
1645041332880,106,/user_info_3,200,OK,Thread Group 1-22,text,true,,266,247,36,36,http://162.55.220.72:5005/user_info_3,106,0,46
1645041332888,98,/object_info_4,200,OK,Thread Group 1-5,text,true,,208,165,36,36,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,98,0,44
1645041332895,99,/object_info_3,200,OK,Thread Group 1-9,text,true,,338,166,36,36,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,99,0,46
1645041332899,97,/user_info_2,200,OK,Thread Group 1-27,text,true,,396,247,36,36,http://162.55.220.72:5005/user_info_2,97,0,43
1645041332896,102,/object_info_1,200,OK,Thread Group 1-18,text,true,,212,162,36,36,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,102,0,45
1645041332901,100,/user_info_3,200,OK,Thread Group 1-23,text,true,,266,247,36,36,http://162.55.220.72:5005/user_info_3,100,0,42
1645041332903,100,/object_info_2,200,OK,Thread Group 1-14,text,true,,396,165,36,36,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,100,0,40
1645041332902,104,/get_method,200,OK,Thread Group 1-32,text,true,,162,149,37,37,http://162.55.220.72:5005/get_method?name=Nikita&age=26,104,0,41
1645041332914,97,/user_info_2,200,OK,Thread Group 1-28,text,true,,396,247,37,37,http://162.55.220.72:5005/user_info_2,97,0,42
1645041332918,93,/object_info_1,200,OK,Thread Group 1-19,text,true,,212,162,37,37,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,93,0,40
1645041332923,95,/object_info_4,200,OK,Thread Group 1-6,text,true,,208,165,37,37,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,95,0,42
1645041332921,99,/get_method,200,OK,Thread Group 1-1,text,true,,162,149,37,37,http://162.55.220.72:5005/get_method?name=Nikita&age=26,99,0,44
1645041332923,98,/object_info_3,200,OK,Thread Group 1-10,text,true,,338,166,37,37,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,98,0,42
1645041332923,98,/get_method,200,OK,Thread Group 1-33,text,true,,162,149,37,37,http://162.55.220.72:5005/get_method?name=Nikita&age=26,98,0,44
1645041332926,99,/object_info_2,200,OK,Thread Group 1-15,text,true,,396,165,38,38,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,99,0,46
1645041332931,96,/user_info_3,200,OK,Thread Group 1-24,text,true,,266,247,38,38,http://162.55.220.72:5005/user_info_3,96,0,42
1645041332929,102,/object_info_1,200,OK,Thread Group 1-20,text,true,,212,162,38,38,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,102,0,44
1645041332935,98,/object_info_4,200,OK,Thread Group 1-7,text,true,,208,165,38,38,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,98,0,42
1645041332936,101,/user_info_2,200,OK,Thread Group 1-29,text,true,,396,247,38,38,http://162.55.220.72:5005/user_info_2,101,0,42
1645041332938,101,/object_info_3,200,OK,Thread Group 1-11,text,true,,338,166,38,38,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,101,0,42
1645041332937,103,/get_method,200,OK,Thread Group 1-2,text,true,,162,149,38,38,http://162.55.220.72:5005/get_method?name=Nikita&age=26,103,0,42
1645041332940,102,/user_info_3,200,OK,Thread Group 1-25,text,true,,266,247,39,39,http://162.55.220.72:5005/user_info_3,102,0,48
1645041332943,101,/get_method,200,OK,Thread Group 1-34,text,true,,162,149,39,39,http://162.55.220.72:5005/get_method?name=Nikita&age=26,101,0,48
1645041332946,101,/object_info_2,200,OK,Thread Group 1-16,text,true,,396,165,39,39,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,101,0,45
1645041332950,99,/get_method,200,OK,Thread Group 1-3,text,true,,162,149,39,39,http://162.55.220.72:5005/get_method?name=Nikita&age=26,99,0,41
1645041332958,95,/object_info_1,200,OK,Thread Group 1-21,text,true,,212,162,39,39,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,95,0,41
1645041332951,102,/user_info_2,200,OK,Thread Group 1-30,text,true,,396,247,39,39,http://162.55.220.72:5005/user_info_2,102,0,41
1645041332963,93,/get_method,200,OK,Thread Group 1-4,text,true,,162,149,39,39,http://162.55.220.72:5005/get_method?name=Nikita&age=26,93,0,41
1645041332959,98,/object_info_3,200,OK,Thread Group 1-12,text,true,,338,166,39,39,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,98,0,43
1645041332965,94,/get_method,200,OK,Thread Group 1-35,text,true,,162,149,39,39,http://162.55.220.72:5005/get_method?name=Nikita&age=26,94,0,42
1645041332969,95,/user_info_3,200,OK,Thread Group 1-26,text,true,,266,247,40,40,http://162.55.220.72:5005/user_info_3,95,0,45
1645041332974,92,/object_info_3,200,OK,Thread Group 1-13,text,true,,338,166,40,40,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,92,0,43
1645041332967,100,/object_info_4,200,OK,Thread Group 1-8,text,true,,208,165,40,40,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,100,0,44
1645041332981,89,/get_method,200,OK,Thread Group 1-36,text,true,,162,149,40,40,http://162.55.220.72:5005/get_method?name=Nikita&age=26,89,0,43
1645041332983,90,/object_info_2,200,OK,Thread Group 1-17,text,true,,396,165,40,40,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,90,0,43
1645041332986,97,/object_info_1,200,OK,Thread Group 1-22,text,true,,212,162,41,41,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,97,0,44
1645041332984,101,/user_info_2,200,OK,Thread Group 1-31,text,true,,396,247,41,41,http://162.55.220.72:5005/user_info_2,101,0,44
1645041332986,102,/get_method,200,OK,Thread Group 1-5,text,true,,162,149,41,41,http://162.55.220.72:5005/get_method?name=Nikita&age=26,102,0,44
1645041332995,101,/object_info_4,200,OK,Thread Group 1-9,text,true,,208,165,41,41,http://162.55.220.72:5005/object_info_4?name=Nikita&age=26&salary=60000,101,0,44
1645041332996,101,/user_info_3,200,OK,Thread Group 1-27,text,true,,266,247,41,41,http://162.55.220.72:5005/user_info_3,101,0,43
1645041332998,102,/object_info_2,200,OK,Thread Group 1-18,text,true,,396,165,41,41,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,102,0,42
1645041333001,103,/object_info_1,200,OK,Thread Group 1-23,text,true,,212,162,42,42,http://162.55.220.72:5005/object_info_1?name=Nikita&age=26&weight=87,103,0,45
1645041333003,106,/object_info_3,200,OK,Thread Group 1-14,text,true,,338,166,42,42,http://162.55.220.72:5005/object_info_3?name=Nikita&age=26&salary=600000,106,0,44
1645041333005,109,/get_method,200,OK,Thread Group 1-37,text,true,,162,149,42,42,http://162.55.220.72:5005/get_method?name=Nikita&age=26,109,0,45
1645041333011,105,/user_info_3,200,OK,Thread Group 1-28,text,true,,266,247,42,42,http://162.55.220.72:5005/user_info_3,105,0,45
1645041333011,109,/object_info_2,200,OK,Thread Group 1-19,text,true,,396,165,42,42,http://162.55.220.72:5005/object_info_2?name=Nikita&age=26&salary=60000,109,0,46
1645041333006,115,/user_info_2,200,OK,Thread Group 1-32,text,true,,396,247,42,42,http://162.55.220.72:5005/user_info_2,115,0,45
1645041333018,104,/get_method,200,OK,Thread Group 1-6,text,true,,162,149,42,42,http://162.55.220.72:5005/get_method?name=Nikita&age=26,104,0,45
1645041333020,106,/user_info_2,200,OK,Thread Group 1-1,text,true,,396,247,43,43,http://162.55.220.72:5005/user_info_2,106,0,44
